video_name,condition,onset_time,offset_time,duration,response,added_TRs,movie_path
yt-lzsldb9fo70_4.mp4,1,433.832287,436.8257277,2.99344070000006,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-lzsldb9fo70_4.mp4
yt-zcz5nb7m-Y4_55.mp4,1,437.5828885,440.582958,3.00006949999988,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-zcz5nb7m-Y4_55.mp4
yt-4JNdEFzM86k_274.mp4,1,441.3334115,444.32558,2.99216849999993,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-4JNdEFzM86k_274.mp4
yt-EB_2BGaRiNU_9.mp4,1,445.0840199,448.0839019,2.99988200000007,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-EB_2BGaRiNU_9.mp4
flickr-2-2-8-4-6-0-2-0-8222846020_11.mp4,1,448.8346576,451.8276512,2.99299360000009,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-2-2-8-4-6-0-2-0-8222846020_11.mp4
yt-8ssH5pwNNXI_17.mp4,0,452.5852285,455.5651368,2.97990829999981,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\crowd_videos_3000ms\yt-8ssH5pwNNXI_17.mp4
vine-MKEjBiBY6Fw_1.mp4,1,456.3356234,459.3251488,2.98952540000005,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\vine-MKEjBiBY6Fw_1.mp4
yt-gyHCZmoE-Gc_173.mp4,1,460.0861968,463.0667935,2.98059669999998,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-gyHCZmoE-Gc_173.mp4
b7y36KyAIoI_120.mp4,1,463.8367001,466.8270218,2.9903217000001,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\b7y36KyAIoI_120.mp4
flickr-5-0-2-0-2-2-2-2-2450202222_18.mp4,1,467.5871637,470.5859439,2.99878020000006,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-5-0-2-0-2-2-2-2-2450202222_18.mp4
giphy-5gH28DhukBKlq_2.mp4,1,471.3378515,474.3208409,2.98298939999995,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\giphy-5gH28DhukBKlq_2.mp4
